session,radar_index,radar_vx,radar_vy,radar_vz,camera_vx,camera_vy,camera_vz,camera_wx,camera_wy,camera_wz
session_2026-08-27_20-18-44,17,0.31165914578163095,0.13597522745546814,-0.23778368528981422,-0.32109306059230674,0.17779596702244757,-0.1619648211262216,0.06941051969978947,0.09291995225921729,-0.03311100050839007
session_2026-08-27_20-18-44,18,0.29307966305976124,-0.1115731657222741,-0.6334991966888482,-0.45070812057577475,0.06762914260407815,-0.11460266222106907,0.03281883761776575,0.12491835757465543,-0.046314021909931745
session_2026-08-27_20-18-44,19,-0.09580126014379306,-0.12820342472888163,-0.7214893431403525,0.16530009322392547,0.09534519074823583,0.012435744298097276,0.027448054274819708,-0.04804790006520425,0.0186325646188422
session_2026-08-27_20-18-44,20,0.2520155034733419,-0.07849783689372342,0.6469257861665545,0.05574121719915031,0.03576642117545663,-0.037608785507474075,0.016641627582504367,-0.01523935644861768,-0.0005383326689107821
session_2026-08-27_20-18-44,21,-0.15997635646010247,-0.11405316335841478,-0.9480351909489974,-0.1872790783646632,-0.24319493137267617,-0.11065904552754799,-0.059331183388920246,0.061480896789485165,-0.03242136004035174
session_2026-08-27_20-18-44,22,0.2753217530181421,0.09026546382660319,-0.4777457522158641,-0.24789923895577287,-0.005342501706705552,-0.055128089697691854,0.005068878272999037,0.06743918569849369,-0.03150137139325453
session_2026-08-27_20-18-44,23,0.5131840208323974,0.14769532582144898,-0.04277540881252469,-0.4029016354708833,-0.14393329555724646,0.04640532464342246,-0.044911514214098926,0.10365696040453079,-0.04550113681219445
session_2026-08-27_20-18-44,24,0.23687871105447364,-0.139549461086214,-1.1079075045727476,-0.26006094329795626,-0.20211154621299376,0.10249949403336121,-0.06854448168438529,0.06429975139598156,-0.02783320495159317
session_2026-08-27_20-18-44,25,0.2285513114738786,0.1517937363364156,0.51288733898663,0.16542781388480293,0.20106659925931447,0.012626504799553736,0.05901502079019625,-0.050902789524908024,0.018801061975867867
session_2026-08-27_20-18-44,26,-0.1636073884068904,0.12028745492582305,-1.0236498351072114,-0.16439985583969763,-0.24973309915167777,0.08360684685373579,-0.08302154313626733,0.0439871115368811,-0.015214382065284299
session_2026-08-27_20-18-44,27,-0.5058819258889459,-0.15219920520524569,-0.05848105369890936,0.08389442938512084,0.023842406399355694,0.08308390118556379,-0.0011145329598462822,-0.028434866414546105,0.012258104690764543
session_2026-08-27_20-18-44,28,0.14868257255583342,0.0394437163473432,-0.8262315573892713,-0.049850842913709344,-0.052020973609892836,0.08253142511066924,-0.022768869185550628,0.008086459272004015,-0.003587414149263692
session_2026-08-27_20-18-44,29,-0.08998639885237292,-0.12997121201620282,-0.700122214899771,0.12779929815531263,-0.13499821071793755,-0.008017012724157637,-0.04162051437036368,-0.02658176134088864,0.016159805958235487
session_2026-08-27_20-18-44,30,-0.1906427306501805,0.08758418126542411,-1.175000455799919,-0.1780908827921331,-0.20986268272909753,-0.10242793415899806,-0.053776031975558365,0.06287848923943078,-0.0192307114272559
session_2026-08-27_20-18-44,31,0.3099319494958567,0.1360014384652193,-0.26300925762303723,-0.1415828919053924,-0.10623230262954161,-0.020039210967290045,-0.029304039547173026,0.041928366480138646,-0.016908749082977192
session_2026-08-27_20-18-44,32,-0.466206486035217,-0.12865125551470186,-0.22884235746427142,0.20115140787331792,0.06460576585118195,-0.003585380733988847,0.016354747638986575,-0.05314156882022166,0.02496350845067412
session_2026-08-27_20-18-44,33,0.28340805853532003,0.022510408677238497,0.4316711381459677,-0.2906621050213469,-0.07454321761317953,-0.01653576891141196,-0.02299266469015117,0.08147120659465482,-0.02386721640955512
session_2026-08-27_20-18-44,34,0.012396715060375377,-0.11099822048059901,0.5113404198871586,-0.02542710678482453,-0.21771057617452066,0.11875288039986277,-0.07719093809645881,0.002494221999223812,-0.0007361484330826835
session_2026-08-27_20-18-44,35,-0.15662650659586952,-0.169150662992806,-0.9803068463634809,0.31722045323153597,-0.12759273789131034,0.06351010536490774,-0.045030827459294626,-0.08631937958310584,0.029842940241795395
session_2026-08-27_20-18-44,36,0.01098572778497505,0.20219433466793088,1.0977067706443073,0.12378164516201942,-0.056340957933576595,0.02597052566160731,-0.01899239017018877,-0.0335652593209556,0.010638815226748775
session_2026-08-27_20-18-44,38,-0.352295540166491,-0.13823491264204152,-0.6963973146857451,0.21036935972464252,-0.2892936729636168,0.1463788114662608,-0.10135018319587186,-0.061230999680053806,0.01900440053663133
session_2026-08-27_20-18-44,39,-0.44906201255515016,-0.1362939756564549,0.8838301628541076,0.12904850399353443,-0.070370284140484,0.10661647752806372,-0.031438822511014326,-0.04140371591613809,0.013404735478546828
session_2026-08-27_20-18-44,40,0.0921285617189338,-0.15288163594502535,1.4939778483166672,0.08442830668671361,0.045186833577023015,0.05378014110417444,0.00864674662547981,-0.027749987578702787,0.009730290667158597
session_2026-08-27_20-18-44,41,0.16444772436103272,0.1871089514098731,1.0643789619529447,-0.10977146296143861,-0.03660257652330029,-0.10504395569663837,0.0005191923238634051,0.03719889531255262,-0.017750781670438833
session_2026-08-27_20-18-44,42,0.06741021844379214,0.19471596947847203,0.9428823863174571,-0.3396094917863042,-0.055100518386474846,-0.12087270045531262,-0.0028858535615767645,0.09879321045176055,-0.04071505925540448
session_2026-08-27_20-18-44,43,0.14656207720080106,-0.1312224936860056,-0.4183920527968383,-0.17139498793822816,-0.03427665420306642,0.010009877118041048,-0.010496067971692898,0.044187203785181726,-0.017079610571542392
session_2026-08-27_20-18-44,44,-0.16835576272942274,0.15145549263041186,-1.1006520286692218,-0.14358523574111498,-0.07875404164521882,-0.0009295407987267223,-0.02226446247458952,0.03893977346936637,-0.01769266642841397
session_2026-08-27_20-18-44,45,-0.32944768445836375,0.13849704453974704,-0.8350178165410095,-0.17930245570800937,-0.03405487223770094,-0.01724141149436712,-0.007238717794208062,0.0486712932087466,-0.020579844964203026
session_2026-08-27_20-18-44,46,-0.05973286272643178,-0.14107415642609972,-0.503412663282033,0.0008619568034801533,0.1313094110458277,-0.04356295144011263,0.0433204702638965,0.000289634221099982,0.001660864978208589
session_2026-08-27_20-18-44,47,-0.25409884867456767,-0.11092277246635429,0.3576735407598791,-0.14090446619020225,-0.02325605994159259,-0.043884848107368986,-0.002396871497124113,0.041347507288668456,-0.015730717097432543
session_2026-08-27_20-18-44,48,0.47941017072297126,0.15168994349426515,0.016366575159176167,0.281178882806807,0.07644655194904251,0.061271067971594276,0.01662755020304938,-0.08109082420884967,0.02939030544882908
session_2026-08-27_20-18-44,49,-0.2501012192499294,-0.13379792920731978,-0.4041697012742186,-0.012393130073275391,0.24478730615318248,0.11968355925758357,0.06209740428792109,-0.01112821919742701,0.007705938833192278
session_2026-08-27_20-18-44,50,-0.504726061093705,-0.14854021580731633,-0.11485438699559157,0.02679062731922621,0.09156222209785211,0.11293835020308861,0.016526800548475114,-0.01806963726400013,0.007543380379253487
session_2026-08-27_20-18-44,51,0.23831746149821337,0.08944553803370639,-0.28149606016632306,-0.0034908481791976337,0.13414505925425513,0.014611783843438132,0.03702586993056724,-0.0028754119514764797,0.005542325513370571
session_2026-08-27_20-18-44,52,-0.030656680402420578,0.13888248524380642,0.8528190874391424,0.1161030573172946,0.03195898727794194,0.03068799326356669,0.003761457079303898,-0.031727291108045536,0.017810416375948036
session_2026-08-27_20-18-44,53,0.024133634058395796,-0.17705311589840478,-1.1585500296594005,0.7208147667793867,-0.31392297414174897,0.1990229334184635,-0.11898046199116546,-0.19792705498223825,0.07631935899721695
session_2026-08-27_20-18-44,54,-0.31244301373236244,-0.018376835548934517,0.25217964917680097,0.5460383303894827,-0.2853917528906645,0.14527476503361095,-0.10340226010071622,-0.14963154305795143,0.05654802939375811
session_2026-08-27_20-18-44,55,-0.31427933290992266,-0.11968220272186515,-0.031043399811691807,0.3773400251863094,0.01744557154592358,0.059652018817472494,-0.0005125363291762977,-0.10509322381767715,0.0354183943675454
session_2026-08-27_20-18-44,56,-0.32628628596967224,-0.023665504997595482,-0.6265190771907826,0.3769191196315807,0.10443395748537716,0.019775753709616848,0.02886901682125721,-0.1036269145001822,0.035072502918131826
session_2026-08-27_20-18-44,57,0.34326284392662704,0.13949650456556273,-0.34690880480975794,0.06345685752519974,0.22940803089313266,-0.041086981185639075,0.07271575026338163,-0.01855517179313871,0.009083301976536076
session_2026-08-27_20-18-44,58,-0.5013797924234288,-0.14894295943641103,0.10625288268040324,-0.19588564663218994,0.21007531421155742,-0.13192531258789053,0.07544355838153331,0.05795895565226512,-0.017310790102224423
session_2026-08-27_20-18-44,59,0.36445542817154014,0.15306184386196053,0.05094398964028024,0.07537168942720855,-0.007182676429299282,-0.06098456372103198,0.001701549744167692,-0.013377114528269915,0.011193497963530648
session_2026-08-27_20-18-44,60,-0.485713354760793,-0.15283091000045126,-0.17367239214064398,0.05886240352691891,-0.23963089857995198,0.037652983835672685,-0.07751781097736705,-0.010671584042616268,0.009195597044436775
session_2026-08-27_20-18-44,61,-0.30964978138677196,-0.10240329340970852,-0.6447745653888983,0.003966084326158435,-0.09808746255284484,0.07441932491030606,-0.03687621390587061,-0.0038291836449228876,0.0014603887204331528
session_2026-08-27_20-18-44,62,0.4490939955308433,0.15425029985564886,0.05487300801491969,0.29802451624271853,0.21296713528833972,0.12606126534088952,0.04971395529462069,-0.0918149235119015,0.0400997468920504
session_2026-08-27_20-18-44,63,-0.15377259759184456,-0.17586253863606116,-1.0249195245709606,-0.005523593551697791,-0.029702663776554956,-0.044434187139431314,-0.005879339141829162,0.006498705882008137,0.0005901345515407737
session_2026-08-27_20-18-44,64,-0.14475994695966546,-0.17643769018401637,-0.9498761135792565,-0.013841407023636442,-0.15573012019523466,0.061038228685243515,-0.05075161479321597,0.0012097086886023658,-0.006366036625600472
session_2026-08-27_20-18-44,65,0.18611828164436464,-0.12617236687239103,0.9739802676435908,0.1075031834993263,-0.16403598868190858,0.1272646668468413,-0.06052307929158586,-0.034706542646906556,0.009631305511856425
session_2026-08-27_20-18-44,66,0.25437280237897486,-0.10939531622271403,1.3462488770947183,0.16888953341927793,-0.04703186790727046,-0.00745267726539663,-0.013428772453682099,-0.043334013932183876,0.013865060006436261
session_2026-08-27_20-18-44,67,-0.028057202890672973,-0.15071300658511802,0.9693473465279971,0.3053606736246796,-0.05211706948284808,0.06859311717652834,-0.022948706080722078,-0.08570999424802969,0.029469106145642424
session_2026-08-27_20-18-44,68,0.2393307150713239,0.14526371871127328,0.2808032051895806,0.25392721755186026,-0.048678098633356294,0.06981905272595491,-0.022214034368510667,-0.07204889513019319,0.02635823380287564
session_2026-08-27_20-18-44,69,0.2482589766868509,-0.0030772589701735242,-0.6279725988077176,0.1379947681023842,0.016354021989811247,0.04710018101004223,0.00037519174019782413,-0.04109014597977828,0.014536382368362523
session_2026-08-27_20-18-44,70,-0.022610133497566826,0.1280184137751692,-0.5683218676541095,-0.2918841184886349,-0.2450904900423402,0.02222183716325792,-0.07481508095019077,0.08210534969546211,-0.03228102010659251
session_2026-08-27_20-18-44,71,0.17975302093591977,-0.17421326471755239,-0.7530374741270814,-0.19241950381495695,-0.17524148962600794,-0.029634899838794703,-0.049518738695425786,0.05805334517100474,-0.022636277693791715
session_2026-08-27_20-18-44,72,-0.08676283849017323,-0.20586707983337144,-1.7100847902271024,0.341777902379529,0.0002270715292696762,-0.009080600284808223,0.00018819005292260556,-0.09086449357636775,0.031455190759980496
session_2026-08-27_20-18-44,73,0.18757803809626372,-0.1618320916213407,1.0094185474124304,0.2647992357564031,0.12137095975893289,-0.0008669695910308011,0.03580707713722834,-0.07372451244122148,0.028673223824552403
session_2026-08-27_20-18-44,74,-0.40395877578178263,-0.13000036480099023,0.49089053034202373,0.060659385886022564,0.21711717164554697,0.06481459735063165,0.05909256419774553,-0.025831073099473495,0.013138429704735317
session_2026-08-27_20-18-44,75,0.25973043684103364,0.12695829895430985,0.2604582773555357,0.06068728263002855,0.2171363340464392,0.06472422663123917,0.05909256419774553,-0.025831073099473495,0.013138429704735317
session_2026-08-27_20-18-44,76,-0.22801888981103308,-0.011982654355793237,-0.9244851004000896,-0.2214615754721234,0.02292682102199489,-0.022654138577564993,0.01153242172427755,0.05826133193313715,-0.026745032082130225
session_2026-08-27_20-18-44,77,0.29455826035378185,0.01365610631315535,0.42233946244548826,-0.09686295393065786,0.0032011913134339354,-0.07105761180708371,0.008148380008891638,0.030308217001166,-0.012536355045978763
session_2026-08-27_20-18-44,78,-0.45478863187435997,-0.15331394580696966,-0.1896730087887544,-0.08456381957524936,0.040787035830130935,0.016899328585737318,0.011455256649563404,0.019297617668141625,-0.00911435627501535
session_2026-08-27_20-18-44,79,0.023609542258796867,-0.13933938628252449,-0.9896542222720877,-0.13825323531817196,0.10252479064203564,0.1326211077926607,0.01935310974987081,0.02333131600390823,-0.008250196274281708
session_2026-08-27_20-18-44,80,-0.036227247261074826,-0.1462456795016367,-0.513285652950109,-0.1318225948625744,-0.09472220618625264,0.16828393441044953,-0.043399764876691276,0.023183516269597953,-0.00965154487430665
session_2026-08-27_20-18-44,81,-0.31229483657008594,0.0762266334715536,-1.07418744981486,-0.10535350434523275,-0.0650129537284667,0.09993193297019154,-0.028608300709995583,0.02132358026828999,-0.008240046647866674
session_2026-08-27_20-18-44,82,0.21364782716778488,-0.12618441585508305,0.5099438893633859,0.09091205170434419,-0.2351005939838194,0.062032297089356,-0.07852399610063382,-0.022612288213005267,0.009699330104585766
session_2026-08-27_20-18-44,83,0.4656740095576704,0.14320879260206956,0.16628660132720913,0.22823924742991406,-0.29845234669085585,0.13644034553719053,-0.10451134873317248,-0.06315771687753491,0.02356763845833894
session_2026-08-27_20-18-44,85,-0.3844494838709932,-0.1605469297080866,-0.3045473721296483,0.06703398592770227,-0.0157739511957288,-0.007081690147037659,-0.00579276396767262,-0.015441187974992967,0.010371551386697814
session_2026-08-27_20-18-44,86,-0.16945526639243055,0.09696664503277966,-0.6149928771116108,-0.14464363847332204,-0.09342246084568448,0.04506503486443482,-0.030600825484932283,0.03568484743414772,-0.01681999319025686
session_2026-08-27_20-18-44,87,-0.27438144784022617,0.07435119755096238,-1.0221015258600277,0.031865204719827726,-0.016061924400248326,0.07783734520279194,-0.011058248460002041,-0.015463185357365943,0.0026689318890088074
session_2026-08-27_20-18-44,88,0.27232604367010926,0.0877977634884971,-0.5196462074268372,0.24705971273875563,0.25522777500082994,0.07852611367309037,0.06812012698151265,-0.07739577952219003,0.02987875205079617
session_2026-08-27_20-18-44,89,0.12214943473450114,0.07859588028060485,-0.7594005368567939,0.05171822328638898,0.0846191375533443,0.10107007683015003,0.014614235324459601,-0.0227046511785056,0.010850963460031518
session_2026-08-27_20-18-44,90,-0.3660376380024439,-0.14187798148028394,0.3413921300420239,-0.036290459692012896,0.003462577297740712,0.040439126294875206,-0.0030859335420350283,0.007164903931221293,0.000603256095468416
session_2026-08-27_20-18-44,91,0.20125755889156247,0.021159099414448324,-0.7065753762770091,0.03827928534609758,0.14485517324118197,-0.00480327075032866,0.044228932639457534,-0.012968723834693654,0.006338633350964547
session_2026-08-27_20-18-44,92,-0.28304355749735033,0.11393162361943332,-0.05514218944350576,0.333397686439889,0.12225938331469287,0.057818861430276855,0.03064826246434443,-0.09553182446338045,0.03389255028062325
session_2026-08-27_20-18-44,93,-0.221415935658043,-0.1392993318999435,-1.1601484453402746,0.27917148790657714,0.16493995341510392,0.019314039445023617,0.04727519873462286,-0.0788715709397864,0.02816568907794549
session_2026-08-27_20-18-44,94,0.2538646012159357,-0.10641047048971689,0.16294884625353587,-0.2233507760483718,-0.008134365484000516,-0.0552191583777929,0.003955513900025589,0.06259159804895184,-0.025331552684720475
session_2026-08-27_20-18-44,95,-0.5026801655144904,-0.1509063784893351,0.10003281728353909,-0.018027896131976626,-0.18987899010714002,0.0008196369321660944,-0.05607713661420383,0.007051126785971794,-0.008513307446361312
session_2026-08-27_20-18-44,96,0.2780542177641228,-0.021105145995316085,0.804296540257239,0.22445826443007044,-0.170756064720815,0.0003051960988717803,-0.05167494341799494,-0.05605531625598138,0.016867343447067272
session_2026-08-27_20-18-44,97,0.03198500580526573,-0.16211018493803767,-1.1252785407690389,0.09932758372429837,-0.12339515208431176,0.01248760602073269,-0.03821169529065414,-0.02456833984562785,0.007099196214198253
session_2026-08-27_20-18-44,98,-0.40752039026755865,-0.12245968926293127,0.5919785927028333,0.12109514802177847,-0.06558338047286116,0.007343133428135178,-0.02229271478921181,-0.029985775078127545,0.014389113514505229
session_2026-08-27_20-18-44,99,-0.08483647900989766,-0.13442506675030705,-0.6103904705958851,-0.05610733128586894,0.16803457580232237,-0.053521446800894254,0.05404415218610336,0.01632747640228339,-0.0005453119376111443
session_2026-08-27_20-18-44,100,0.1322300366121248,0.028239598520024417,-0.8164668897825734,-0.055919336973084086,0.16795524217780128,-0.05396536791532536,0.05404415218610336,0.01632747640228339,-0.0005453119376111443
session_2026-08-27_20-18-44,101,0.05489415742268274,0.14353156895006325,-0.8823658689010672,-0.3538462654998132,0.055963462853347044,0.02304055255298492,0.01828371159510865,0.08876662642397458,-0.038142822863927596
session_2026-08-27_20-18-44,102,-0.27932959907657456,0.060659550065346485,-1.0478169161180082,-0.135540094647961,-0.11024281783796522,0.15345558045472843,-0.04549478927608646,0.024895942096066208,-0.01342796110518511
session_2026-08-27_20-18-44,103,0.018447487993821253,0.12510105745827435,-0.6510964648765406,0.02982299725819946,-0.10173975342092802,0.06052297877755653,-0.035900252850395276,-0.0112038123853908,0.0014845380342884535
session_2026-08-27_20-18-44,104,0.2545684248738529,0.1108132112534354,0.9788716512904654,-0.13438443561163296,-0.12786019965191042,0.019876604420954257,-0.03800504261558448,0.035455480188019126,-0.019955793361389227
session_2026-08-27_20-18-44,105,-0.4348788643104152,-0.16599145214612993,0.9870973559391191,-0.209083669903215,-0.05549716508497424,0.08572197432548206,-0.023374209735860234,0.05033048599990998,-0.02054795390739057
session_2026-08-27_20-18-44,106,-0.48693008830808754,-0.12276591630377749,-0.16092952702754737,-0.6229897184182829,0.08707424329258416,0.0679269108340907,0.02072063341532945,0.16187078069545516,-0.05386546433993513
session_2026-08-27_20-18-44,107,-0.27653622482448453,0.11223429847391203,-1.3017365736683812,-0.31219493312476004,0.01384255726983221,0.11380875682748638,-0.006267640718496113,0.07564321389961559,-0.02431516750830133
session_2026-08-27_20-18-44,108,0.32901342890351454,0.015215391189813604,0.18475168660145594,-0.09106583829674288,-0.1120565989653236,0.13594724048567297,-0.04566427056404206,0.015096126628850313,-0.006522620145927229
session_2026-08-27_20-18-44,109,-0.36383484586178816,-0.11995526016514768,0.7641568606651757,-0.32330972442605777,0.14756134946590058,0.006229451643583371,0.04430830019536357,0.08075263098547049,-0.02786181218610197
session_2026-08-27_20-18-44,110,0.34552089472313086,0.14033663417892095,0.5637833632402927,-0.41112095817011185,0.05979691434806212,-0.1382366959834816,0.030958107635667607,0.11838977709187218,-0.03920069166138955
session_2026-08-27_20-18-44,111,0.5224979185457348,0.14490336717703023,-0.10102174165589398,-0.23562021448002732,0.022315757350412777,-0.08798030723460883,0.01585029380679736,0.06817198503242389,-0.024734905342292297
session_2026-08-27_20-18-44,112,-0.29421792050057993,0.10559955501735807,0.6695882476583276,0.020066680668514567,0.12056125349062369,-0.016601790182065243,0.0386721638288391,-0.00793775901158563,0.0005709985611572501
session_2026-08-27_20-18-44,113,0.25899756662879053,0.10877460665329697,-0.47577247107985565,-0.17642038481528424,0.08999982072562389,-0.05325476909122837,0.03272162654872707,0.0487239195293615,-0.01786541949311165
session_2026-08-27_20-18-44,114,0.260205488897717,-0.11335988290610233,1.3767887984163174,-0.18130413982654703,0.10024612656253692,-0.020306719574422715,0.03236666993176286,0.04775523194973567,-0.016044688955851566
session_2026-08-27_20-18-44,115,-0.19137975325282136,0.10520295478483647,-0.7062024119392893,-0.20536579399920044,-0.08447241418725504,0.018324891143470627,-0.025520646045909867,0.054394766436991086,-0.023703029303049006
session_2026-08-27_20-18-44,116,0.017960673601161083,-0.021453882039608907,-1.2723967389928565,-0.10232169416062287,-0.1179240360044785,-0.012901559412854022,-0.03260709308067665,0.029792779808727243,-0.015465076768020053
session_2026-08-27_20-18-44,117,0.28376077449936543,-0.12205076814262274,0.007883816045805443,0.07236908622387898,0.09061928051006231,0.05412182689240687,0.022995309403207174,-0.02646046593401429,0.006997751611777703
session_2026-08-27_20-18-44,118,0.19148334745697593,0.03239100040939816,0.6310007301984151,-0.14281061362011072,0.23372354266949527,0.026816567126322893,0.0690284632220833,0.030096290795060373,-0.012249323146054657
session_2026-08-27_20-18-44,119,-0.03504884954415825,0.18154489457176393,1.0141078541993729,0.2077936772924437,-0.2234772465250356,0.0045411949320085755,-0.06727435339622868,-0.05175485390838519,0.013666614041737399
session_2026-08-27_20-18-44,120,-0.41335570456554704,-0.14348135312878452,0.39066586958816274,0.6066264276858268,-0.15746640500399103,0.047272530500266925,-0.05546853524870601,-0.1615362236455267,0.06026892829323394
session_2026-08-27_20-18-44,121,-0.14523069395506322,-0.16950384100978136,-0.946999293189972,0.4160271228518592,0.01572891300792438,0.15884753112007666,-0.013098155160952727,-0.12133825936903837,0.047946838007296586
session_2026-08-27_20-18-44,122,-0.22774539954617098,-0.12092772088933282,-0.9198515268140817,0.18131688008918495,0.13224852589299996,0.0889859115037019,0.030558261010379215,-0.057131984127570735,0.024034360040837848
session_2026-08-27_20-18-44,123,-0.5215110753078263,-0.14354679592364986,0.032733393507395694,-0.0716560072935179,0.4189644873811348,-0.1129823716122112,0.13482167068640202,0.0191402663985488,0.0004824595786654757
session_2026-08-27_20-18-44,124,-0.2697758228251499,-0.04895614988552652,0.47230517683986256,-0.067218937771877,0.1667396203877007,-0.09669718600206784,0.058253862423402046,0.021924198076944727,-0.00450603118873529
session_2026-08-27_20-18-44,125,-0.09141746727851159,-0.027547176567578678,-0.8596219516046513,-0.01631642914960084,0.09019511825756794,-0.0034794651740889,0.026968426916806936,0.002797922650060208,0.0006760971367752599
session_2026-08-27_20-18-44,126,-0.32606911091675,-0.1366436523529773,-0.7040819634109936,0.04843332432504076,0.030971802702622543,-0.02300647353437409,0.010819107036674689,-0.01206306972455489,0.005031386485996659
session_2026-08-27_20-18-44,127,-0.20060465701708372,0.08555991683506267,0.3481972995874715,0.0033051409906068373,0.35919966212065674,-0.10832907470720328,0.11724050864023074,-0.0007944814817391895,0.0019350231640146813
session_2026-08-27_20-18-44,128,0.19501885988518422,-0.10945118032178562,0.4738027450463494,-0.45301537817963006,0.1535423101590044,-0.02488070698639794,0.04807556718250601,0.12020719076139783,-0.04163314010205674
session_2026-08-27_20-18-44,129,0.14339385075507582,-0.003441598583304062,-0.8407337995219861,-0.44775337566758616,-0.21243217658954444,0.053836323531823174,-0.06809148669702562,0.12061397574424228,-0.04544156952006581
session_2026-08-27_20-18-44,130,0.24827789413294002,0.12356026132861253,0.4146364263541604,-0.13929062109218454,0.06811861217423575,0.06851488129361162,0.014655897847495106,0.03039424255026814,-0.01112199148612153
session_2026-08-27_20-18-44,131,-0.33163686189794755,0.10685072229585217,-1.1089028178728826,-0.15456569810339052,-0.06122294235901699,-0.007887930148667836,-0.01664285097730023,0.04268987700565745,-0.016995603651830817
session_2026-08-27_20-18-44,132,-0.023151899228983874,0.11132693200005557,-0.6989122505364957,-0.027197662670309045,0.04576460963553126,-0.04179887146634682,0.018002702719150124,0.009027259411361212,-0.003656278064149135
session_2026-08-27_20-18-44,133,0.25440832274446573,0.12485860425469197,0.26787459276915243,-0.13490118527369116,0.04022541198493618,-0.08430218103732438,0.01993716926477025,0.041844703217480586,-0.014422914660061008
session_2026-08-27_20-18-44,134,0.23200920359656715,0.11000686116514491,-0.9137811382967089,-0.02338378505891549,0.01245366267717755,-0.08937648330570752,0.011832403707170447,0.0133408172421802,-0.005449744465478005
session_2026-08-27_20-18-44,135,0.4387361628992428,0.12709665586340488,0.2268619446969395,0.10328875022638899,0.04508017985658714,-0.06330721253460635,0.01930452512795481,-0.023823639289953732,0.007927676888344502
session_2026-08-27_20-18-44,136,-0.3097383324656953,-0.14186218458689928,0.11170681859690326,0.09946457539762887,-0.035264284352879594,-0.03930061169920718,-0.007490974022463757,-0.022385112364954596,0.008556564498526585
session_2026-08-27_20-18-44,137,0.4603254390661227,0.17212108149103464,0.40749956278730226,0.11585205643904008,0.18301798348435552,-0.02415610389195207,0.05664930142102173,-0.033422471588657056,0.012218800245972786
session_2026-08-27_20-18-44,138,0.018461365241786695,-0.11890723851790033,0.3007941860480745,-0.22627304271874285,-0.04595312660656705,-0.10548473644968277,-0.00340254799020678,0.06915884435481887,-0.025473959891127607
session_2026-08-27_20-18-44,139,0.16401685250346285,0.16295682090571584,0.9946011587043654,-0.23155261972232363,-0.31096334690413524,-0.04466674694605736,-0.08742933885467762,0.07164554359066617,-0.02988956701974715
session_2026-08-27_20-18-44,140,0.27602573292660093,-0.1102417640363467,-0.026162225412321424,0.3945179600841029,-0.030110617986736227,0.030915566676487212,-0.011754369617843492,-0.1061646997846855,0.03516814287780441
session_2026-08-27_20-18-44,141,-0.0056055335738323595,0.15118113765711877,0.6814672051199565,0.4146249561937913,0.008444812470911169,0.10462601481041232,-0.008198614392538639,-0.11799248285331737,0.04198480948188256
session_2026-08-27_20-18-44,142,-0.3282777052553708,-0.14604275938321895,-0.09377657020698482,0.05007616087380285,0.10936893542633855,0.09900901146304061,0.023723496049942405,-0.0233542593706219,0.008729867591454096
