session_id,dataset_id,legacy_dataset_name,current_raw_path,target_raw_path,mapping_scope,migration_status,notes
session_2026-05-11_19-11-56,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-11-56\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-11-56/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-12-15,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-12-15\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-12-15/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-12-35,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-12-35\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-12-35/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-12-53,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-12-53\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-12-53/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-13-11,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-13-11\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-13-11/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-23-00,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-23-00\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-23-00/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-23-17,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-23-17\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-23-17/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-23-39,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-23-39\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-23-39/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-23-58,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-23-58\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-23-58/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-24-18,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-24-18\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-24-18/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-24-34,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-24-34\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-24-34/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
session_2026-05-11_19-26-35,ds_datanoah_2026-04-28,dataNoah,/mnt/d/3branch/dataNoah/Processing/session_2026-05-11_19-26-35\,gs://miamioh-resa-data/CapstoneData/raw/sessions/ds_datanoah_2026-04-28/session_2026-05-11_19-26-35/,session_root,planned,"Fresh upload from external drive. Local source path, not GCS."
